Month,Year,State,PWSTATE,STMIN,TIPMIN
11,2010,52,24,7.25,3.625
12,2010,52,24,7.25,3.625
1,2011,52,24,7.25,3.625
2,2011,52,24,7.25,3.625
3,2011,52,24,7.25,3.625
4,2011,52,24,7.25,3.625
5,2011,52,24,7.25,3.625
6,2011,52,24,7.25,3.625
7,2011,52,24,7.25,3.625
8,2011,52,24,7.25,3.625
9,2011,52,24,7.25,3.625
10,2011,52,24,7.25,3.625
11,2011,52,24,7.25,3.625
12,2011,52,24,7.25,3.625
1,2012,52,24,7.25,3.625
2,2012,52,24,7.25,3.625
3,2012,52,24,7.25,3.625
4,2012,52,24,7.25,3.625
5,2012,52,24,7.25,3.625
6,2012,52,24,7.25,3.625
7,2012,52,24,7.25,3.625
8,2012,52,24,7.25,3.625
9,2012,52,24,7.25,3.625
10,2012,52,24,7.25,3.625
11,2012,52,24,7.25,3.625
12,2012,52,24,7.25,3.625
1,2013,52,24,7.25,3.625
2,2013,52,24,7.25,3.625
3,2013,52,24,7.25,3.625
4,2013,52,24,7.25,3.625
5,2013,52,24,7.25,3.625
6,2013,52,24,7.25,3.625
7,2013,52,24,7.25,3.625
8,2013,52,24,7.25,3.625
9,2013,52,24,7.25,3.625
10,2013,52,24,7.25,3.625
11,2013,52,24,7.25,3.625
12,2013,52,24,7.25,3.625
1,2014,52,24,7.25,3.625
2,2014,52,24,7.25,3.625
3,2014,52,24,7.25,3.625
4,2014,52,24,7.25,3.625
5,2014,52,24,7.25,3.625
6,2014,52,24,7.25,3.625
7,2014,52,24,7.25,3.625
8,2014,52,24,7.25,3.625
9,2014,52,24,7.25,3.625
10,2014,52,24,7.25,3.625
11,2014,52,24,7.25,3.625
12,2014,52,24,7.25,3.625
1,2015,52,24,8,3.63
2,2015,52,24,8,3.63
3,2015,52,24,8,3.63
4,2015,52,24,8,3.63
5,2015,52,24,8,3.63
6,2015,52,24,8,3.63
7,2015,52,24,8.25,3.63
8,2015,52,24,8.25,3.63
9,2015,52,24,8.25,3.63
10,2015,52,24,8.25,3.63
11,2015,52,24,8.25,3.63
12,2015,52,24,8.25,3.63
1,2016,52,24,8.25,3.63
2,2016,52,24,8.25,3.63
3,2016,52,24,8.25,3.63
4,2016,52,24,8.25,3.63
5,2016,52,24,8.25,3.63
6,2016,52,24,8.25,3.63
7,2016,52,24,8.75,3.63
8,2016,52,24,8.75,3.63
9,2016,52,24,8.75,3.63
10,2016,52,24,8.75,3.63
11,2016,52,24,8.75,3.63
12,2016,52,24,8.75,3.63
1,2017,52,24,8.75,3.63
2,2017,52,24,8.75,3.63
3,2017,52,24,8.75,3.63
4,2017,52,24,8.75,3.63
5,2017,52,24,8.75,3.63
6,2017,52,24,8.75,3.63
7,2017,52,24,9.25,3.63
8,2017,52,24,9.25,3.63
9,2017,52,24,9.25,3.63
10,2017,52,24,9.25,3.63
11,2017,52,24,9.25,3.63
12,2017,52,24,9.25,3.63
1,2018,52,24,9.25,3.63
2,2018,52,24,9.25,3.63
3,2018,52,24,9.25,3.63
4,2018,52,24,9.25,3.63
5,2018,52,24,9.25,3.63
6,2018,52,24,9.25,3.63
7,2018,52,24,10.1,3.63
8,2018,52,24,10.1,3.63
9,2018,52,24,10.1,3.63
10,2018,52,24,10.1,3.63
11,2018,52,24,10.1,3.63
12,2018,52,24,10.1,3.63
1,2019,52,24,10.1,3.63
2,2019,52,24,10.1,3.63
3,2019,52,24,10.1,3.63
4,2019,52,24,10.1,3.63
5,2019,52,24,10.1,3.63
6,2019,52,24,10.1,3.63
7,2019,52,24,10.1,3.63
8,2019,52,24,10.1,3.63
9,2019,52,24,10.1,3.63
10,2019,52,24,10.1,3.63
11,2019,52,24,10.1,3.63
12,2019,52,24,10.1,3.63
1,2020,52,24,11,3.63
2,2020,52,24,11,3.63
3,2020,52,24,11,3.63
4,2020,52,24,11,3.63
5,2020,52,24,11,3.63
6,2020,52,24,11,3.63
7,2020,52,24,11,3.63
8,2020,52,24,11,3.63
9,2020,52,24,11,3.63
10,2020,52,24,11,3.63
11,2020,52,24,11,3.63
12,2020,52,24,11,3.63
1,2021,52,24,11.75,3.63
2,2021,52,24,11.75,3.63
3,2021,52,24,11.75,3.63
4,2021,52,24,11.75,3.63
5,2021,52,24,11.75,3.63
6,2021,52,24,11.75,3.63
7,2021,52,24,11.75,3.63
8,2021,52,24,11.75,3.63
9,2021,52,24,11.75,3.63
10,2021,52,24,11.75,3.63
11,2021,52,24,11.75,3.63
12,2021,52,24,11.75,3.63
1,2022,52,24,12.5,3.63
2,2022,52,24,12.5,3.63
3,2022,52,24,12.5,3.63
4,2022,52,24,12.5,3.63
5,2022,52,24,12.5,3.63
6,2022,52,24,12.5,3.63
7,2022,52,24,12.5,3.63
8,2022,52,24,12.5,3.63
9,2022,52,24,12.5,3.63
10,2022,52,24,12.5,3.63
11,2022,52,24,12.5,3.63
12,2022,52,24,12.5,3.63
1,2023,52,24,13.25,3.63
2,2023,52,24,13.25,3.63
3,2023,52,24,13.25,3.63
4,2023,52,24,13.25,3.63
5,2023,52,24,13.25,3.63
6,2023,52,24,13.25,3.63
7,2023,52,24,13.25,3.63
8,2023,52,24,13.25,3.63
9,2023,52,24,13.25,3.63
10,2023,52,24,13.25,3.63
11,2023,52,24,13.25,3.63
12,2023,52,24,13.25,3.63
1,2024,52,24,14,3.63
2,2024,52,24,14,3.63
3,2024,52,24,14,3.63
4,2024,52,24,14,3.63
5,2024,52,24,14,3.63
6,2024,52,24,14,3.63
7,2024,52,24,14,3.63
8,2024,52,24,14,3.63
9,2024,52,24,14,3.63
10,2024,52,24,14,3.63
11,2024,52,24,14,3.63
12,2024,52,24,14,3.63
1,2025,52,24,15,3.63
2,2025,52,24,15,3.63
3,2025,52,24,15,3.63
4,2025,52,24,15,3.63
5,2025,52,24,15,3.63
6,2025,52,24,15,3.63
7,2025,52,24,15,3.63
8,2025,52,24,15,3.63
9,2025,52,24,15,3.63
10,2025,52,24,15,3.63
11,2025,52,24,15,3.63
12,2025,52,24,15,3.63
1,2026,52,24,15,3.63
2,2026,52,24,15,3.63
3,2026,52,24,15,3.63
4,2026,52,24,15,3.63
5,2026,52,24,15,3.63
6,2026,52,24,15,3.63
7,2026,52,24,15,3.63
8,2026,52,24,15,3.63
9,2026,52,24,15,3.63
10,2026,52,24,15,3.63
11,2026,52,24,15,3.63
12,2026,52,24,15,3.63
1,2027,52,24,15,3.63
2,2027,52,24,15,3.63
3,2027,52,24,15,3.63
4,2027,52,24,15,3.63
5,2027,52,24,15,3.63
6,2027,52,24,15,3.63
7,2027,52,24,15,3.63
8,2027,52,24,15,3.63
9,2027,52,24,15,3.63
10,2027,52,24,15,3.63
11,2027,52,24,15,3.63
12,2027,52,24,15,3.63
1,2028,52,24,15,3.63
2,2028,52,24,15,3.63
3,2028,52,24,15,3.63
4,2028,52,24,15,3.63
5,2028,52,24,15,3.63
6,2028,52,24,15,3.63
7,2028,52,24,15,3.63
8,2028,52,24,15,3.63
9,2028,52,24,15,3.63
10,2028,52,24,15,3.63
11,2028,52,24,15,3.63
12,2028,52,24,15,3.63
1,2029,52,24,15,3.63
2,2029,52,24,15,3.63
3,2029,52,24,15,3.63
4,2029,52,24,15,3.63
5,2029,52,24,15,3.63
6,2029,52,24,15,3.63
7,2029,52,24,15,3.63
8,2029,52,24,15,3.63
9,2029,52,24,15,3.63
10,2029,52,24,15,3.63
11,2029,52,24,15,3.63
12,2029,52,24,15,3.63
1,2009,53,11,7.55,2.77
2,2009,53,11,7.55,2.77
3,2009,53,11,7.55,2.77
4,2009,53,11,7.55,2.77
5,2009,53,11,7.55,2.77
6,2009,53,11,7.55,2.77
7,2009,53,11,7.55,2.77
8,2009,53,11,7.55,2.77
9,2009,53,11,7.55,2.77
10,2009,53,11,7.55,2.77
11,2009,53,11,7.55,2.77
12,2009,53,11,7.55,2.77
1,2010,53,11,8.25,2.77
2,2010,53,11,8.25,2.77
3,2010,53,11,8.25,2.77
4,2010,53,11,8.25,2.77
5,2010,53,11,8.25,2.77
6,2010,53,11,8.25,2.77
7,2010,53,11,8.25,2.77
8,2010,53,11,8.25,2.77
9,2010,53,11,8.25,2.77
10,2010,53,11,8.25,2.77
11,2010,53,11,8.25,2.77
12,2010,53,11,8.25,2.77
1,2011,53,11,8.25,2.77
2,2011,53,11,8.25,2.77
3,2011,53,11,8.25,2.77
4,2011,53,11,8.25,2.77
5,2011,53,11,8.25,2.77
6,2011,53,11,8.25,2.77
7,2011,53,11,8.25,2.77
8,2011,53,11,8.25,2.77
9,2011,53,11,8.25,2.77
10,2011,53,11,8.25,2.77
11,2011,53,11,8.25,2.77
12,2011,53,11,8.25,2.77
1,2012,53,11,8.25,2.77
2,2012,53,11,8.25,2.77
3,2012,53,11,8.25,2.77
4,2012,53,11,8.25,2.77
5,2012,53,11,8.25,2.77
6,2012,53,11,8.25,2.77
7,2012,53,11,8.25,2.77
8,2012,53,11,8.25,2.77
9,2012,53,11,8.25,2.77
10,2012,53,11,8.25,2.77
11,2012,53,11,8.25,2.77
12,2012,53,11,8.25,2.77
1,2013,53,11,8.25,2.77
2,2013,53,11,8.25,2.77
3,2013,53,11,8.25,2.77
4,2013,53,11,8.25,2.77
5,2013,53,11,8.25,2.77
6,2013,53,11,8.25,2.77
7,2013,53,11,8.25,2.77
8,2013,53,11,8.25,2.77
9,2013,53,11,8.25,2.77
10,2013,53,11,8.25,2.77
11,2013,53,11,8.25,2.77
12,2013,53,11,8.25,2.77
1,2014,53,11,8.25,2.77
2,2014,53,11,8.25,2.77
3,2014,53,11,8.25,2.77
4,2014,53,11,8.25,2.77
5,2014,53,11,8.25,2.77
6,2014,53,11,8.25,2.77
7,2014,53,11,9.5,2.77
8,2014,53,11,9.5,2.77
9,2014,53,11,9.5,2.77
10,2014,53,11,9.5,2.77
11,2014,53,11,9.5,2.77
12,2014,53,11,9.5,2.77
1,2015,53,11,9.5,2.77
2,2015,53,11,9.5,2.77
3,2015,53,11,9.5,2.77
4,2015,53,11,9.5,2.77
5,2015,53,11,9.5,2.77
6,2015,53,11,9.5,2.77
7,2015,53,11,10.5,2.77
8,2015,53,11,10.5,2.77
9,2015,53,11,10.5,2.77
10,2015,53,11,10.5,2.77
11,2015,53,11,10.5,2.77
12,2015,53,11,10.5,2.77
1,2016,53,11,10.5,2.77
2,2016,53,11,10.5,2.77
3,2016,53,11,10.5,2.77
4,2016,53,11,10.5,2.77
5,2016,53,11,10.5,2.77
6,2016,53,11,10.5,2.77
7,2016,53,11,11.5,2.77
8,2016,53,11,11.5,2.77
9,2016,53,11,11.5,2.77
10,2016,53,11,11.5,2.77
11,2016,53,11,11.5,2.77
12,2016,53,11,11.5,2.77
1,2017,53,11,11.5,2.77
2,2017,53,11,11.5,2.77
3,2017,53,11,11.5,2.77
4,2017,53,11,11.5,2.77
5,2017,53,11,11.5,2.77
6,2017,53,11,11.5,2.77
7,2017,53,11,12.5,3.33
8,2017,53,11,12.5,3.33
9,2017,53,11,12.5,3.33
10,2017,53,11,12.5,3.33
11,2017,53,11,12.5,3.33
12,2017,53,11,12.5,3.33
1,2018,53,11,12.5,3.33
2,2018,53,11,12.5,3.33
3,2018,53,11,12.5,3.33
4,2018,53,11,12.5,3.33
5,2018,53,11,12.5,3.33
6,2018,53,11,12.5,3.33
7,2018,53,11,13.25,3.89
8,2018,53,11,13.25,3.89
9,2018,53,11,13.25,3.89
10,2018,53,11,13.25,3.89
11,2018,53,11,13.25,3.89
12,2018,53,11,13.25,3.89
1,2019,53,11,13.25,3.89
2,2019,53,11,13.25,3.89
3,2019,53,11,13.25,3.89
4,2019,53,11,13.25,3.89
5,2019,53,11,13.25,3.89
6,2019,53,11,13.25,3.89
7,2019,53,11,14,4.45
8,2019,53,11,14,4.45
9,2019,53,11,14,4.45
10,2019,53,11,14,4.45
11,2019,53,11,14,4.45
12,2019,53,11,14,4.45
1,2020,53,11,14,4.45
2,2020,53,11,14,4.45
3,2020,53,11,14,4.45
4,2020,53,11,14,4.45
5,2020,53,11,14,4.45
6,2020,53,11,14,4.45
7,2020,53,11,15,5
8,2020,53,11,15,5
9,2020,53,11,15,5
10,2020,53,11,15,5
11,2020,53,11,15,5
12,2020,53,11,15,5
1,2021,53,11,15,5
2,2021,53,11,15,5
3,2021,53,11,15,5
4,2021,53,11,15,5
5,2021,53,11,15,5
6,2021,53,11,15,5
7,2021,53,11,15.2,5
8,2021,53,11,15.2,5
9,2021,53,11,15.2,5
10,2021,53,11,15.2,5
11,2021,53,11,15.2,5
12,2021,53,11,15.2,5
1,2022,53,11,15.2,5
2,2022,53,11,15.2,5
3,2022,53,11,15.2,5
4,2022,53,11,15.2,5
5,2022,53,11,15.2,5
6,2022,53,11,15.2,5
7,2022,53,11,15.5,5.1
8,2022,53,11,15.5,5.1
9,2022,53,11,15.5,5.1
10,2022,53,11,15.5,5.1
11,2022,53,11,15.5,5.1
12,2022,53,11,15.5,5.1
1,2023,53,11,15.5,5.1
2,2023,53,11,15.5,5.1
3,2023,53,11,15.5,5.1
4,2023,53,11,15.5,5.1
5,2023,53,11,15.5,5.1
6,2023,53,11,15.5,5.1
7,2023,53,11,15.85,5.2
8,2023,53,11,15.85,5.2
9,2023,53,11,15.85,5.2
10,2023,53,11,15.85,5.2
11,2023,53,11,15.85,5.2
12,2023,53,11,15.85,5.2
1,2024,53,11,15.85,5.2
2,2024,53,11,15.85,5.2
3,2024,53,11,15.85,5.2
4,2024,53,11,15.85,5.2
5,2024,53,11,15.85,5.2
6,2024,53,11,15.85,5.2
7,2024,53,11,16.2,5.3
8,2024,53,11,16.2,5.3
9,2024,53,11,16.2,5.3
10,2024,53,11,16.2,5.3
11,2024,53,11,16.2,5.3
12,2024,53,11,16.2,5.3
1,2025,53,11,16.2,5.3
2,2025,53,11,16.2,5.3
3,2025,53,11,16.2,5.3
4,2025,53,11,16.2,5.3
5,2025,53,11,16.2,5.3
6,2025,53,11,16.2,5.3
7,2025,53,11,16.55,5.4
8,2025,53,11,16.55,5.4
9,2025,53,11,16.55,5.4
10,2025,53,11,16.55,5.4
11,2025,53,11,16.55,5.4
12,2025,53,11,16.55,5.4
1,2026,53,11,16.55,5.4
2,2026,53,11,16.55,5.4
3,2026,53,11,16.55,5.4
4,2026,53,11,16.55,5.4
5,2026,53,11,16.55,5.4
6,2026,53,11,16.55,5.4
7,2026,53,11,16.9,5.5
8,2026,53,11,16.9,5.5
9,2026,53,11,16.9,5.5
10,2026,53,11,16.9,5.5
11,2026,53,11,16.9,5.5
12,2026,53,11,16.9,5.5
1,2027,53,11,16.9,5.5
2,2027,53,11,16.9,5.5
3,2027,53,11,16.9,5.5
4,2027,53,11,16.9,5.5
5,2027,53,11,16.9,5.5
6,2027,53,11,16.9,5.5
7,2027,53,11,17.25,5.6
8,2027,53,11,17.25,5.6
9,2027,53,11,17.25,5.6
10,2027,53,11,17.25,5.6
11,2027,53,11,17.25,5.6
12,2027,53,11,17.25,5.6
1,2028,53,11,17.25,5.6
2,2028,53,11,17.25,5.6
3,2028,53,11,17.25,5.6
4,2028,53,11,17.25,5.6
5,2028,53,11,17.25,5.6
6,2028,53,11,17.25,5.6
7,2028,53,11,17.65,5.7
8,2028,53,11,17.65,5.7
9,2028,53,11,17.65,5.7
10,2028,53,11,17.65,5.7
11,2028,53,11,17.65,5.7
12,2028,53,11,17.65,5.7
1,2029,53,11,17.65,5.7
2,2029,53,11,17.65,5.7
3,2029,53,11,17.65,5.7
4,2029,53,11,17.65,5.7
5,2029,53,11,17.65,5.7
6,2029,53,11,17.65,5.7
7,2029,53,11,18.05,5.85
8,2029,53,11,18.05,5.85
9,2029,53,11,18.05,5.85
10,2029,53,11,18.05,5.85
11,2029,53,11,18.05,5.85
12,2029,53,11,18.05,5.85
1,2009,54,51,6.55,2.13
2,2009,54,51,6.55,2.13
3,2009,54,51,6.55,2.13
4,2009,54,51,6.55,2.13
5,2009,54,51,6.55,2.13
6,2009,54,51,6.55,2.13
7,2009,54,51,7.25,2.13
8,2009,54,51,7.25,2.13
9,2009,54,51,7.25,2.13
10,2009,54,51,7.25,2.13
11,2009,54,51,7.25,2.13
12,2009,54,51,7.25,2.13
1,2010,54,51,7.25,2.13
2,2010,54,51,7.25,2.13
3,2010,54,51,7.25,2.13
4,2010,54,51,7.25,2.13
5,2010,54,51,7.25,2.13
6,2010,54,51,7.25,2.13
7,2010,54,51,7.25,2.13
8,2010,54,51,7.25,2.13
9,2010,54,51,7.25,2.13
10,2010,54,51,7.25,2.13
11,2010,54,51,7.25,2.13
12,2010,54,51,7.25,2.13
1,2011,54,51,7.25,2.13
2,2011,54,51,7.25,2.13
3,2011,54,51,7.25,2.13
4,2011,54,51,7.25,2.13
5,2011,54,51,7.25,2.13
6,2011,54,51,7.25,2.13
7,2011,54,51,7.25,2.13
8,2011,54,51,7.25,2.13
9,2011,54,51,7.25,2.13
10,2011,54,51,7.25,2.13
11,2011,54,51,7.25,2.13
12,2011,54,51,7.25,2.13
1,2012,54,51,7.25,2.13
2,2012,54,51,7.25,2.13
3,2012,54,51,7.25,2.13
4,2012,54,51,7.25,2.13
5,2012,54,51,7.25,2.13
6,2012,54,51,7.25,2.13
7,2012,54,51,7.25,2.13
8,2012,54,51,7.25,2.13
9,2012,54,51,7.25,2.13
10,2012,54,51,7.25,2.13
11,2012,54,51,7.25,2.13
12,2012,54,51,7.25,2.13
1,2013,54,51,7.25,2.13
2,2013,54,51,7.25,2.13
3,2013,54,51,7.25,2.13
4,2013,54,51,7.25,2.13
5,2013,54,51,7.25,2.13
6,2013,54,51,7.25,2.13
7,2013,54,51,7.25,2.13
8,2013,54,51,7.25,2.13
9,2013,54,51,7.25,2.13
10,2013,54,51,7.25,2.13
11,2013,54,51,7.25,2.13
12,2013,54,51,7.25,2.13
1,2014,54,51,7.25,2.13
2,2014,54,51,7.25,2.13
3,2014,54,51,7.25,2.13
4,2014,54,51,7.25,2.13
5,2014,54,51,7.25,2.13
6,2014,54,51,7.25,2.13
7,2014,54,51,7.25,2.13
8,2014,54,51,7.25,2.13
9,2014,54,51,7.25,2.13
10,2014,54,51,7.25,2.13
11,2014,54,51,7.25,2.13
12,2014,54,51,7.25,2.13
1,2015,54,51,7.25,2.13
2,2015,54,51,7.25,2.13
3,2015,54,51,7.25,2.13
4,2015,54,51,7.25,2.13
5,2015,54,51,7.25,2.13
6,2015,54,51,7.25,2.13
7,2015,54,51,7.25,2.13
8,2015,54,51,7.25,2.13
9,2015,54,51,7.25,2.13
10,2015,54,51,7.25,2.13
11,2015,54,51,7.25,2.13
12,2015,54,51,7.25,2.13
1,2016,54,51,7.25,2.13
2,2016,54,51,7.25,2.13
3,2016,54,51,7.25,2.13
4,2016,54,51,7.25,2.13
5,2016,54,51,7.25,2.13
6,2016,54,51,7.25,2.13
7,2016,54,51,7.25,2.13
8,2016,54,51,7.25,2.13
9,2016,54,51,7.25,2.13
10,2016,54,51,7.25,2.13
11,2016,54,51,7.25,2.13
12,2016,54,51,7.25,2.13
1,2017,54,51,7.25,2.13
2,2017,54,51,7.25,2.13
3,2017,54,51,7.25,2.13
4,2017,54,51,7.25,2.13
5,2017,54,51,7.25,2.13
6,2017,54,51,7.25,2.13
7,2017,54,51,7.25,2.13
8,2017,54,51,7.25,2.13
9,2017,54,51,7.25,2.13
10,2017,54,51,7.25,2.13
11,2017,54,51,7.25,2.13
12,2017,54,51,7.25,2.13
1,2018,54,51,7.25,2.13
2,2018,54,51,7.25,2.13
3,2018,54,51,7.25,2.13
4,2018,54,51,7.25,2.13
5,2018,54,51,7.25,2.13
6,2018,54,51,7.25,2.13
7,2018,54,51,7.25,2.13
8,2018,54,51,7.25,2.13
9,2018,54,51,7.25,2.13
10,2018,54,51,7.25,2.13
11,2018,54,51,7.25,2.13
12,2018,54,51,7.25,2.13
1,2019,54,51,7.25,2.13
2,2019,54,51,7.25,2.13
3,2019,54,51,7.25,2.13
4,2019,54,51,7.25,2.13
5,2019,54,51,7.25,2.13
6,2019,54,51,7.25,2.13
7,2019,54,51,7.25,2.13
8,2019,54,51,7.25,2.13
9,2019,54,51,7.25,2.13
10,2019,54,51,7.25,2.13
11,2019,54,51,7.25,2.13
12,2019,54,51,7.25,2.13
1,2020,54,51,7.25,2.13
2,2020,54,51,7.25,2.13
3,2020,54,51,7.25,2.13
4,2020,54,51,7.25,2.13
5,2020,54,51,7.25,2.13
6,2020,54,51,7.25,2.13
7,2020,54,51,7.25,2.13
8,2020,54,51,7.25,2.13
9,2020,54,51,7.25,2.13
10,2020,54,51,7.25,2.13
11,2020,54,51,7.25,2.13
12,2020,54,51,7.25,2.13
1,2021,54,51,7.25,2.13
2,2021,54,51,7.25,2.13
3,2021,54,51,7.25,2.13
4,2021,54,51,7.25,2.13
5,2021,54,51,9.5,2.13
6,2021,54,51,9.5,2.13
7,2021,54,51,9.5,2.13
8,2021,54,51,9.5,2.13
9,2021,54,51,9.5,2.13
10,2021,54,51,9.5,2.13
11,2021,54,51,9.5,2.13
12,2021,54,51,9.5,2.13
1,2022,54,51,11,2.13
2,2022,54,51,11,2.13
3,2022,54,51,11,2.13
4,2022,54,51,11,2.13
5,2022,54,51,11,2.13
6,2022,54,51,11,2.13
7,2022,54,51,11,2.13
8,2022,54,51,11,2.13
9,2022,54,51,11,2.13
10,2022,54,51,11,2.13
11,2022,54,51,11,2.13
12,2022,54,51,11,2.13
1,2023,54,51,12,2.13
2,2023,54,51,12,2.13
3,2023,54,51,12,2.13
4,2023,54,51,12,2.13
5,2023,54,51,12,2.13
6,2023,54,51,12,2.13
7,2023,54,51,12,2.13
8,2023,54,51,12,2.13
9,2023,54,51,12,2.13
10,2023,54,51,12,2.13
11,2023,54,51,12,2.13
12,2023,54,51,12,2.13
1,2024,54,51,12,2.13
2,2024,54,51,12,2.13
3,2024,54,51,12,2.13
4,2024,54,51,12,2.13
5,2024,54,51,12,2.13
6,2024,54,51,12,2.13
7,2024,54,51,12,2.13
8,2024,54,51,12,2.13
9,2024,54,51,12,2.13
10,2024,54,51,12,2.13
11,2024,54,51,12,2.13
12,2024,54,51,12,2.13
1,2025,54,51,13.5,2.13
2,2025,54,51,13.5,2.13
3,2025,54,51,13.5,2.13
4,2025,54,51,13.5,2.13
5,2025,54,51,13.5,2.13
6,2025,54,51,13.5,2.13
7,2025,54,51,13.5,2.13
8,2025,54,51,13.5,2.13
9,2025,54,51,13.5,2.13
10,2025,54,51,13.5,2.13
11,2025,54,51,13.5,2.13
12,2025,54,51,13.5,2.13
1,2026,54,51,15,2.13
2,2026,54,51,15,2.13
3,2026,54,51,15,2.13
4,2026,54,51,15,2.13
5,2026,54,51,15,2.13
6,2026,54,51,15,2.13
7,2026,54,51,15,2.13
8,2026,54,51,15,2.13
9,2026,54,51,15,2.13
10,2026,54,51,15,2.13
11,2026,54,51,15,2.13
12,2026,54,51,15,2.13
1,2027,54,51,15.33427107,2.13
2,2027,54,51,15.33427107,2.13
3,2027,54,51,15.33427107,2.13
4,2027,54,51,15.33427107,2.13
5,2027,54,51,15.33427107,2.13
6,2027,54,51,15.33427107,2.13
7,2027,54,51,15.33427107,2.13
8,2027,54,51,15.33427107,2.13
9,2027,54,51,15.33427107,2.13
10,2027,54,51,15.33427107,2.13
11,2027,54,51,15.33427107,2.13
12,2027,54,51,15.33427107,2.13
1,2028,54,51,15.67411947,2.13
2,2028,54,51,15.67411947,2.13
3,2028,54,51,15.67411947,2.13
4,2028,54,51,15.67411947,2.13
5,2028,54,51,15.67411947,2.13
6,2028,54,51,15.67411947,2.13
7,2028,54,51,15.67411947,2.13
8,2028,54,51,15.67411947,2.13
9,2028,54,51,15.67411947,2.13
10,2028,54,51,15.67411947,2.13
11,2028,54,51,15.67411947,2.13
12,2028,54,51,15.67411947,2.13
1,2029,54,51,16.02086059,2.13
2,2029,54,51,16.02086059,2.13
3,2029,54,51,16.02086059,2.13
4,2029,54,51,16.02086059,2.13
5,2029,54,51,16.02086059,2.13
6,2029,54,51,16.02086059,2.13
7,2029,54,51,16.02086059,2.13
8,2029,54,51,16.02086059,2.13
9,2029,54,51,16.02086059,2.13
10,2029,54,51,16.02086059,2.13
11,2029,54,51,16.02086059,2.13
12,2029,54,51,16.02086059,2.13
1,2009,55,54,6.55,5.24
2,2009,55,54,6.55,5.24
3,2009,55,54,6.55,5.24
4,2009,55,54,6.55,5.24
5,2009,55,54,6.55,5.24
6,2009,55,54,6.55,5.24
7,2009,55,54,7.25,5.8
8,2009,55,54,7.25,5.8
9,2009,55,54,7.25,5.8
10,2009,55,54,7.25,5.8
11,2009,55,54,7.25,5.8
12,2009,55,54,7.25,5.8
1,2010,55,54,7.25,5.8
2,2010,55,54,7.25,5.8
3,2010,55,54,7.25,5.8
4,2010,55,54,7.25,5.8
5,2010,55,54,7.25,5.8
6,2010,55,54,7.25,5.8
7,2010,55,54,7.25,5.8
8,2010,55,54,7.25,5.8
9,2010,55,54,7.25,5.8
10,2010,55,54,7.25,5.8
11,2010,55,54,7.25,5.8
12,2010,55,54,7.25,5.8
1,2011,55,54,7.25,5.8
2,2011,55,54,7.25,5.8
3,2011,55,54,7.25,5.8
4,2011,55,54,7.25,5.8
5,2011,55,54,7.25,5.8
6,2011,55,54,7.25,5.8
7,2011,55,54,7.25,5.8
8,2011,55,54,7.25,5.8
9,2011,55,54,7.25,5.8
10,2011,55,54,7.25,5.8
11,2011,55,54,7.25,5.8
12,2011,55,54,7.25,5.8
1,2012,55,54,7.25,5.8
2,2012,55,54,7.25,5.8
3,2012,55,54,7.25,5.8
4,2012,55,54,7.25,5.8
5,2012,55,54,7.25,5.8
6,2012,55,54,7.25,5.8
7,2012,55,54,7.25,5.8
8,2012,55,54,7.25,5.8
9,2012,55,54,7.25,5.8
10,2012,55,54,7.25,5.8
11,2012,55,54,7.25,5.8
12,2012,55,54,7.25,5.8
1,2013,55,54,7.25,5.8
2,2013,55,54,7.25,5.8
3,2013,55,54,7.25,5.8
4,2013,55,54,7.25,5.8
5,2013,55,54,7.25,5.8
6,2013,55,54,7.25,5.8
7,2013,55,54,7.25,5.8
8,2013,55,54,7.25,5.8
9,2013,55,54,7.25,5.8
10,2013,55,54,7.25,5.8
11,2013,55,54,7.25,5.8
12,2013,55,54,7.25,5.8
1,2014,55,54,7.25,5.8
2,2014,55,54,7.25,5.8
3,2014,55,54,7.25,5.8
4,2014,55,54,7.25,5.8
5,2014,55,54,7.25,5.8
6,2014,55,54,7.25,5.8
7,2014,55,54,7.25,5.8
8,2014,55,54,7.25,5.8
9,2014,55,54,7.25,5.8
10,2014,55,54,7.25,5.8
11,2014,55,54,7.25,5.8
12,2014,55,54,7.25,5.8
1,2015,55,54,8,2.4
2,2015,55,54,8,2.4
3,2015,55,54,8,2.4
4,2015,55,54,8,2.4
5,2015,55,54,8,2.4
6,2015,55,54,8,2.4
7,2015,55,54,8,2.4
8,2015,55,54,8,2.4
9,2015,55,54,8,2.4
10,2015,55,54,8,2.4
11,2015,55,54,8,2.4
12,2015,55,54,8,2.4
1,2016,55,54,8.75,2.625
2,2016,55,54,8.75,2.625
3,2016,55,54,8.75,2.625
4,2016,55,54,8.75,2.625
5,2016,55,54,8.75,2.625
6,2016,55,54,8.75,2.625
7,2016,55,54,8.75,2.625
8,2016,55,54,8.75,2.625
9,2016,55,54,8.75,2.625
10,2016,55,54,8.75,2.625
11,2016,55,54,8.75,2.625
12,2016,55,54,8.75,2.625
1,2017,55,54,8.75,2.625
2,2017,55,54,8.75,2.625
3,2017,55,54,8.75,2.625
4,2017,55,54,8.75,2.625
5,2017,55,54,8.75,2.625
6,2017,55,54,8.75,2.625
7,2017,55,54,8.75,2.625
8,2017,55,54,8.75,2.625
9,2017,55,54,8.75,2.625
10,2017,55,54,8.75,2.625
11,2017,55,54,8.75,2.625
